목록키,목록유형,목록명,파일데이터명,분류체계,제공기관코드,제공기관,관리 부서명,관리부서 전화번호,보유근거,수집방법,업데이트 주기,차기 등록 예정일,매체유형,전체행,확장자(데이터포맷),키워드,다운로드_활용신청건수,등록일,수정일,데이터 한계,제공형태,설명,기타 유의사항,공간범위,시간범위,비용부과유무,비용부과기준 및 단위,이용허락범위,API 유형,신청가능 트래픽,심의 유형,조회수,목록 URL,국가중점여부,표준데이터여부
15004770,FILE,제주특별자치도_제주도장소(POI)데이터,제주특별자치도_제주도장소(POI)데이터_20151231,교통물류 - 도로,6500000,제주특별자치도,디지털혁신과,`0647102584,-,-,수시,-,텍스트,74440,csv,"위도경도,위치정보,관심지점,지도서비스,네비게이션,랜드마크,주요거점,공간정보",3403,2019-10-07,2025-07-30,-,공공데이터포털에서 다운로드(원문파일등록),"제주특별자치도에 있는 장소(POI) 데이터를 제공합니다.<br/>항목: 구분번호, 위치좌표, 구분, 장소명, 소재지<br/><br/>*POI(Point of Interest) : 관심지점. 지도나 네비게이션 시스템에서 특정 위치나 장소를 나타내는 데이터 포인트로 다양한 카테고리의 장소나 시설을 포함함 <br/>*구분: 교통시설, 공공기관, 교육기관, 지명관련, 주택관련, 기업, 관광/숙박, 문화/종교/예술, 도로시설, 금융기관, 농공시설, 쇼핑/편의 음식점 등<br/><br/>자세한 사항은 제주특별자치도 공간포털 홈페이지에서 확인하시기 바랍니다.<br/>https://gis.jeju.go.kr/",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,11511,https://www.data.go.kr/data/15004770/fileData.do,N,N
15004773,FILE,서울특별시 동작구_건축허가 현황,서울특별시 동작구_건축허가 현황_20250415,공공행정 - 일반행정,3190000,서울특별시 동작구,스마트행정과,`028209852,공공데이터의 제공 및 이용 활성화에 관한 법률,-,연간,2026-04-15,텍스트,2240,csv,"건축,건물 ,허가",2853,2015-02-24,2025-04-15,-,공공데이터포털에서 다운로드(원문파일등록),"이 데이터는 서울특별시 동작구 건축허가 현황입니다.  이 데이터에는 건축구분,대지위치, 연면적,건축면적, 허가일, 착공처리일, 사용승인일, 주용도, 세대수, 등이 포함되어 있습니다.","대지면적,건축면적,연멱적,증축연면적의 단위는 제곱미터이고, 최고높이 단위는 미터입니다. 미등록된 수치는 집계되지 않은 항목입니다.",-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,7805,https://www.data.go.kr/data/15004773/fileData.do,N,N
15004787,FILE,경기도 수원시_녹지현황,경기도 수원시_녹지현황_20250721,공공행정 - 일반행정,3740000,경기도 수원시,AI전략과,`03151912114,국토의 계획 및 이용에 관한 법률,-,연간,2026-07-31,텍스트,572,csv,"녹지,녹지구분,시설녹지,완충녹지,연결녹지,경관녹지,녹지면적,결정일자",1393,2019-09-02,2025-07-21,-,공공데이터포털에서 다운로드(원문파일등록),"경기도 수원시 관내  시설녹지 현황(완충녹지, 연결녹지, 경관녹지)에 대한 데이터로 녹지등록명, 녹지구분, 녹지위치, 위도, 경도, 면적, 결정일자 정보를 제공합니다. 데이터기준일자는 2025년 7월 31일 입니다. <br/>1. 완충녹지 : 대기오염, 소음, 진동, 악취, 그 밖에 이에 준하는 공해와 각종 사고나 자연재해, 그 밖에 이에 준하는 재해 등의 방지를 위하여 설치하는 녹지<br/>2. 경관녹지 : 도시의 자연적 환경을 보전하거나 이를 개선하고 이미 자연이 훼손된 지역을 복원, 개선함으로써 도시경관을 향상시키기 위하여 설치하는 녹지<br/>3. 연결녹지 : 도시 안의 공원, 하천, 산지 등을 유기적으로 연결하고 도시민에게 산책공간의 역할을 하는 등 여가 휴식을 제공하는 선형의 녹지",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,5507,https://www.data.go.kr/data/15004787/fileData.do,N,N
15004793,FILE,한국에너지공단_에너지사용량 통계,한국에너지공단_에너지사용량 통계_20231231,산업고용 - 에너지및자원개발,B553530,한국에너지공단,통계분석실,`0529200853,-,-,연간,2026-05-31,텍스트,1,hwpx,"업종별 소비실적,설비별 사용현황,발전설비 현황,에너지사용량,에너지다소비사업자,신고,소비량",11311,2019-10-22,2025-05-22,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 「에너지이용합리화법」 제31조에 따라 연간 에너지사용량이 대통령령으로 정한 기준인 2,000toe 이상인 에너지다소비사업자가 관할 시·도지사에게 매년 한국에너지공단이 정한 기준일자일까지 의무적으로 신고한 에너지 사용현황을 제공합니다.<br/>해당 데이터는 주요 에너지 사용 시설 및 사업장별 연간 에너지 소비량을 포함하고 있으며, 정부와 지자체는 이를 기반으로 지역별 에너지 소비 현황을 파악하고 관리하여 효율적인 에너지 이용정책 수립에 활용할 수 있습니다.<br/>제공되는 파일은 일반사항, 종합분석 및 통계의 목차로 구성되어 에너지사용량 신고와 관련된 세부 내용을 확인하실 수 있습니다.<br/>또한 연구기관 및 기업은 에너지 소비 추이 분석, 효율 개선 방안 마련을 위한 기초자료로 활용 가능합니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,36213,https://www.data.go.kr/data/15004793/fileData.do,N,N
15004843,FILE,경상북도_개발제한구역 현황,경상북도_개발제한구역 현황_20251208,국토관리 - 지역및도시,6470000,경상북도,도시계획과,`0548803921,「국토의 계획 및 이용에 관한 법률」 제38조 및 「개발제한구역의 지정 및 관리에 관한 특별조치법」<br/>최초 지정 : 건설부고시 제386호(1972.8.25.)-구 「도시계획법」 제21조,-,연간,2027-01-07,텍스트,11,csv,"개발제한구역,관리계획,위반,그린벨트,보존,지정,해제,관리",779,2019-12-16,2026-01-08,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 대구권 개발제한구역 중 경상북도 내 개발제한구역에 대한 현황 자료입니다.<br/>경상북도 내 개발제한구역이 지정된 3개의 시군(경산,고령,칠곡-3읍 4면 1동) 행정구역의 면적, 개발제한구역 최초 지정면적, 개발제한구역 해제면적, 해제가능 잔여면적, 현재 경상북도 내 개발제한구역 관리 면적 현황이며, 각 시군별로 구분되어 제공되고있습니다. <br/>또한 이 데이터는 정기적으로 갱신되어 최신의 경상북도 내 개발제한구역 현황을 반영하고 있어  개발제한구역의 합리적 관리에 활용 할 수 있습니다.",-,"경상북도 경산시, 고령군, 칠곡군",1972.8.25~현재,무료,건 ,이용허락범위 제한 없음,-,-,-,5552,https://www.data.go.kr/data/15004843/fileData.do,N,N
15004859,FILE,경상북도_토석채취 현황,경상북도_토석채취 현황_20241231,산업고용 - 에너지및자원개발,6470000,경상북도,AI데이터과,`0548802114,산지관리법 25조,산림청 정기 보고,연간,2026-05-16,텍스트,66,csv,"토석,광석,채취",1556,2019-04-02,2025-05-16,-,공공데이터포털에서 다운로드(원문파일등록),"지역 개발, 공공 인프라 건설, 산업단지 조성 등에 필요한 골재(모래, 자갈, 흙 등)를 확보하기 위한 경상북도 토석채취 사업 현황 및  골재관련 정보에 관한 데이터로 경상북도 시군의 허가내역(수허가자,소재지,지번,토석채취용도(쇄골재용-토목용 등),허가면적(천제곱미터),허가량(천세제곱미터),허가시작일,허가종료일,데이터기준일자)에 관한 현황 자료를 제공합니다. 토석채취의  인허가 신청은 산지관리법 25조에 따라  국유림이 아닌 산림의 산지에서 토석을 채취하려는 자는 대통령령으로 정하는 바에 따라 다음 각 호의 구분에 따라 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장에게 토석채취허가를 받아야 합니다. 관련문의)산림정책과 054-880-3607<br/>",데이터 미집계에 따른 공란이 있으니 유의하시기 바랍니다.,대한민국 경상북도,-,무료,건 ,이용허락범위 제한 없음,-,-,-,5387,https://www.data.go.kr/data/15004859/fileData.do,N,N
15004860,FILE,경상북도_공유재산 관리 현황,경상북도_공유재산 관리 현황_20251117,공공행정 - 일반행정,6470000,경상북도,회계관리과,`0548802954,-,-,연간,2026-11-17,텍스트,3097,csv,"공유재산,관리,토지,재산관리관,재산대장",1255,2018-04-04,2025-11-17,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 경상북도가 「공유재산 및 물품 관리법」에 근거하여 관리 중인 공유재산의 현황을 집계한 목록입니다. 경상북도가 소유하고 있는 재산에 대한 기본 정보를 제공하여, 도민의 알 권리를 보장하고 데이터 기반의 행정 투명성을 높이고자 개방됩니다.<br/><br/>데이터는 '재산', '소재지', '공부지목', '공부면적', '재산관리관'의 5개 핵심 칼럼으로 구성되어 있습니다. '재산' 항목은 관리되는 재산의 유형(예: 토지, 건물 등)을 나타내며, '소재지'는 해당 재산이 위치한 주소 정보를 제공합니다. '공부지목'과 '공부면적'은 각각 토지대장 등 공식 장부에 등재된 지목(예: 대, 전, 답)과 면적(제곱미터 단위)을 의미합니다. 마지막으로 '재산관리관' 항목은 해당 재산을 실질적으로 관리하는 경상북도 내 담당 부서 또는 기관을 명시합니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,4894,https://www.data.go.kr/data/15004860/fileData.do,N,N
15004863,FILE,한국보건산업진흥원_유치사업등록 유치기관목록,한국보건산업진흥원_유치사업등록 유치기관목록_20210929,보건의료 - 보건의료,B551174,한국보건산업진흥원,경영지원실,`0437138395,-,-,수시,-,텍스트,1,csv,"해외환자,유치사업등록,의료기관,의료관광,보건산업",900,2019-09-20,2025-09-03,-,공공데이터포털에서 다운로드(원문파일등록),"한국보건산업진흥원에서 제공하는 해외환자 유치사업등록 유치기관 현황 목록은 국내 의료기관들이 해외 환자를 유치하기 위해 공식적으로 등록한 정보를 담고 있습니다. 이 목록은 현재 유효한 등록을 유지하고 있는 의료기관들의 정보를 제공하며, 이를 통해 사용자는 신뢰성 있는 의료기관을 찾을 수 있습니다. 해당 목록에는 각 의료기관의 이름, 소재지, 전문 분야 등 상세한 정보가 포함되어 있어, 해외 환자와 관련 비즈니스 파트너들에게 맞춤형 정보를 제공하고 국내 의료관광 산업의 성장에 기여합니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3438,https://www.data.go.kr/data/15004863/fileData.do,N,N
15004867,FILE,경상북도_결혼이민자 귀화자 통계,경상북도_결혼이민자 귀화자 통계_20250521,사회복지 - 보육·가족및여성,6470000,경상북도,AI데이터과,`0548802114,"다문화가족지원법, 경상북도 다문화가족 지원 조례",시군 조사,연간,2026-05-21,텍스트,22,csv,"귀화자,다문화,여성,이민,지역사회통합합,가족지원,국적",1306,2019-03-29,2025-05-21,-,공공데이터포털에서 다운로드(원문파일등록),"경상북도 결혼 이민자,귀화자 관련 정보( 결혼이민자, 귀화자의 시군별, 결혼이민자.귀화자 수, 비율) 현황입니다. <br/>경상북도에서는 결혼이민자 및 귀화자를 위한 다양한 지원 정책을 통해 이들의 안정적인 정착과 지역사회 통합을 돕고 있습니다.<br/>경상북도 결혼이민자 및 귀화자의 주요 지원 정책으로는 1. 다문화가족 지원센터 운영(한국어교육,통번역서비스,상담프로그램,문화이해교육), 2. 자녀교육지원(언어발달지원,학습지원, 문화체험 등) 3. 취업 및 직업 훈련 지원(직업상담 및 알선, 직업훈련 프로그램, 장업지원)4. 사회통합프로그램 (사회통합교육, 지역사회참여활동, 자원봉사활동)운영 등이 있습니다.",-,경상북도,2025년,무료,건 ,이용허락범위 제한 없음,-,-,-,4577,https://www.data.go.kr/data/15004867/fileData.do,N,N
15004871,FILE,경상북도_과실별 생산량 조사 현황,경상북도_과실별 생산량 조사 현황_20241231,농축수산 - 농업·농촌,6470000,경상북도,AI데이터과,`0548802114,「농업·농촌 및 식품산업 기본법」<br/><br/>「통계법」,-,연간,2026-12-18,텍스트,11,csv,"과실통계,재배면적,생산동향,작황분석,농업정책,지역통계,유통계획,과수산업",2000,2018-04-04,2025-12-11,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 경상북도에서 생산되는 주요 과실의 재배면적, 생산량 및 생산단수를 체계적으로 조사·정리한 통계자료입니다. 품목별 재배 규모와 생산 동향을 한눈에 파악할 수 있도록 표준화된 항목을 포함하여 구성하였으며, 지역 단위 농업정책 수립과 작황 분석, 유통계획 마련 등 다양한 행정 업무에 활용될 수 있습니다. 또한 시기별 생산 변동을 비교·검토할 수 있어 과수 산업의 현황 진단과 정책 효과 평가에 필요한 기초자료로 제공됩니다. 이를 통하여 경북의 농업 농촌 현황과 앞으로의 정책방향 수립에 기여할 수 있을 것으로 보입니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,7777,https://www.data.go.kr/data/15004871/fileData.do,N,N
15004872,FILE,경상북도_운행제한 위반차량 단속 현황,경상북도_운행제한 위반차량 단속 현황_20251121,교통물류 - 도로,6470000,경상북도,AI데이터과,`0548802114,-,-,연간,2026-11-21,텍스트,20,csv,"과적단속,축중검사,총중량위반,차로단속,검측결과,적발현황,도주고발,월별통계",962,2017-10-19,2025-11-21,-,공공데이터포털에서 다운로드(원문파일등록),"경상북도 운행제한 위반차량 단속 현황은 도내 이동식 과적단속 장비를 활용하여 차량의 적재중량, 총중량, 폭·높이·길이 등 법정 한계를 초과했는지를 검측하고, 그 결과를 항목별로 구분해 정리한 월별 단속 현황입니다. 각 사업소에서 수행한 검측 건수와 적발 건수, 유형별 위반 내역, 도주‧기타 사유 등이 세부적으로 기록되어 있어 실제 단속 과정에서 어떤 항목에서 위반이 많이 발생하는지 파악할 수 있습니다. 또한 통과 차량 수, 지시요구자 고발 여부, 단속기간 등의 정보가 포함되어 있어 도로 안전 관리 및 정책 수립 시 활용도가 높습니다. 이러한 자료는 과적 운행으로 인한 도로 포장 손상과 교통사고 위험을 줄이기 위한 근거 자료로 사용되며, 계절적·지역적 단속 흐름을 비교하는 데에도 도움이 됩니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3259,https://www.data.go.kr/data/15004872/fileData.do,N,N
